Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments
,bb3e6490-bb4f-4ca5-a95e-413bf194516b,486d02b5-880b-425e-a384-ad38c2fd4609,cryptiles,2.0.5,2.0.5,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,04.03.21,npmjs,cryptiles/2.0.5,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,1,0,0,0,09.09.15,20,DECREASING,5,3,,,,
,67b83726-e414-4274-b533-01022d16854a,35a044b2-c2d4-434b-9498-dbda5f0ad424,crypto-browserify,3.12.0,3.12.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,04.03.21,npmjs,crypto-browserify/3.12.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,02.11.17,0,,,,,,,
,80cb2464-5ef7-41bd-bd1b-2154ec1e4f88,747d1832-b094-4488-9ad1-69b7787ee7f0,crypto-browserify/pbkdf2,v3.1.1,3.1.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,pbkdf2/3.1.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,04.06.20,0,INCREASING,13,4,,,,
,78f3baac-e643-4346-a854-be8a7fd912f7,cee3ed35-1c83-43ae-aa91-b1752ed90b68,css-line-break,1.1.1,1.1.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,04.03.21,npmjs,css-line-break/1.1.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,28.04.19,0,,,,,,,
,2a6e6038-adea-4e3f-b9b8-7d5363fc5759,1fafc54a-d206-4323-a454-af5981ff4c00,css-loader,3.4.2,3.4.2,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,04.03.21,npmjs,css-loader/3.4.2,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10.01.20,15,,,,,,,
,b94a09d7-c3f1-4e0c-822b-190e34a2156c,0b1eb132-530f-4166-9f1c-fae556047a83,css-parse,1.7.0,1.7.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,css-parse/1.7.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,23.12.13,2,STABLE,0,0,,,,
,f1d91dcf-0b4a-4cd9-bac1-6670af66b524,2a641633-6f2d-4aa6-82a8-0636e4383251,css-selector-tokenizer,0.7.3,0.7.3,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,css-selector-tokenizer/0.7.3,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,21.07.20,1,STABLE,3,1,,,,
,b8c8a10d-900f-452e-8fb1-0194a8ebe772,8a1b0aa0-b592-450f-a304-bd8fd211dcd8,css-what,v2.1.3,2.1.3,cc875133-df38-4806-9921-473e0ef01a87,"BSD 2-clause ""Simplified"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,css-what/2.1.3,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,14.02.19,11,INCREASING,264,6,,,,
,ce9d9f25-fcb3-417e-8870-47e1e0cc724e,45ec2c47-77b8-425c-9a8f-8ae86f4ee56f,cssauron,1.4.0,1.4.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,cssauron/1.4.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,07.05.16,4,STABLE,0,0,,,,
,0715356d-0a48-47ef-90f5-92056cd7f70f,6820c487-f365-4547-8553-4c13b67de6ed,cssesc,3.0.0,3.0.0,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,cssesc/3.0.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,04.02.19,0,STABLE,0,0,,,,
,6ba01b6a-041d-423e-bb5d-05b031ffa891,8c560c40-8c3e-4a00-b60a-7d0309900be1,cujojs/when,3.6.4,3.6.4,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,when/3.6.4,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,14.12.14,9,STABLE,0,0,,,,
,72963f59-3c2e-482d-ad9a-e4cd25da762e,03da35ed-e678-4095-b04e-c682e5504e06,currently-unhandled,0.4.1,0.4.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,04.03.21,npmjs,currently-unhandled/0.4.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,02.06.16,0,,,,,,,
,406cc7b6-f5c3-4422-a342-3f66e177d901,033fa299-e272-468c-aa70-4a88eb1b51a0,custom-event,1.0.1,1.0.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,04.03.21,npmjs,custom-event/1.0.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,13.10.16,0,,,,,,,
,2550b256-76a7-4b0c-852f-6f274c6350d7,c2418eb6-b13e-4987-8eee-448eeaeb8af7,cyclist,1.0.1,1.0.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,04.03.21,npmjs,cyclist/1.0.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,13.05.15,1,,,,,,,
,68d72be0-f915-4ab5-a215-4b14c2667777,b15b9461-2131-44ea-bb9f-cdf91e01d34d,d3-array,1.2.1,1.2.1,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-array/1.2.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,23.09.17,25,DECREASING,50,3,,,,
,68d72be0-f915-4ab5-a215-4b14c2667777,c5d518e8-bd53-401c-ae89-dfe578ca503c,d3-array,1.2.4,1.2.4,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-array/1.2.4,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,24.08.18,22,DECREASING,50,3,,,,
,3e92695e-f074-4eb5-992f-0c6d8fb877b9,b289d6a1-0db3-4a49-9cbc-808e63ab3334,d3-axis,1.0.8,1.0.8,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-axis/1.0.8,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,08.06.17,6,,,,,,,
,f5d09e35-b5b3-4b23-88bd-96fe4097914c,6d9a8d26-f762-40d4-bc1a-89b8c2494f0a,d3-brush,1.0.4,1.0.4,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-brush/1.0.4,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10.03.17,17,,,,,,,
,f5d09e35-b5b3-4b23-88bd-96fe4097914c,81a11f7b-bc56-465d-ade9-45e36da0de8f,d3-brush,1.1.6,1.1.6,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,04.03.21,npmjs,d3-brush/1.1.6,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,13.08.20,3,,,,,,,
,c332d48f-f17b-4d3b-b3ee-029f65c8e0f0,d558acc4-7669-41c1-9c12-d841481ce8ec,d3-chord,1.0.4,1.0.4,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-chord/1.0.4,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10.03.17,13,,,,,,,
,f49996a2-ca4e-43fc-8abc-af749a4a042b,105b5368-cfc3-4538-a9f6-8aeb0c437009,d3-collection,1.0.4,1.0.4,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-collection/1.0.4,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,21.06.17,3,,,,,,,
,61f1fd04-a644-400c-b0d0-1c1da3b15217,2f775e7a-ec67-4010-be03-2674cb7b0967,d3-color,1.0.3,1.0.3,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-color/1.0.3,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10.03.17,16,,,,,,,
,61f1fd04-a644-400c-b0d0-1c1da3b15217,db5224b9-8942-4ffd-ab3d-cb50b7cfb50d,d3-color,1.4.1,1.4.1,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,04.03.21,npmjs,d3-color/1.4.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,20.04.20,2,,,,,,,
,3e7a4a61-cf5d-4c3d-8bb8-294b8f8c7d9f,7572046d-bd71-43fa-b9be-9c4365ee5339,d3-contour,1.3.2,1.3.2,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,04.03.21,npmjs,d3-contour/1.3.2,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,24.08.18,2,,,,,,,
,f3551852-c261-4118-bc57-92788c2e0700,036c07ad-0fc4-4d1d-82d5-571a442feb56,d3-dispatch,1.0.3,1.0.3,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-dispatch/1.0.3,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10.03.17,5,,,,,,,
,ac36c466-5d28-4d88-aacc-9f91570e1ca0,d1ea4aad-bdb5-424e-93df-6572bf0e694e,d3-drag,1.2.1,1.2.1,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-drag/1.2.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,03.10.17,6,,,,,,,
,a11ab95f-5fcf-4260-8d5f-d51ef141bfb3,326d99ae-5614-430e-9957-ff09e906799d,d3-dsv,1.0.8,1.0.8,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,d3-dsv/1.0.8,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,21.11.17,8,DECREASING,9,2,,,,
,99d74b57-6049-4e63-8f53-afb5b2ef8460,2055c347-ba3e-4bfa-a087-2efdcbce57b3,d3-ease,1.0.3,1.0.3,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-ease/1.0.3,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10.03.17,6,,,,,,,
,6489c57a-56fe-4eed-91fd-624b7aa7bb63,336967a1-cbad-414a-b0ff-8957bd87f038,d3-fetch,1.2.0,1.2.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,04.03.21,npmjs,d3-fetch/1.2.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,03.06.20,2,,,,,,,
,4cac6b8a-508a-4392-8b10-6e35347e2d29,8f55dcb3-4710-4f3a-9025-4675727684e8,d3-force,1.1.0,1.1.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-force/1.1.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,30.09.17,10,,,,,,,
,4cac6b8a-508a-4392-8b10-6e35347e2d29,2cb67d7c-b4ce-4b50-b845-5475349e6ff7,d3-force,1.2.1,1.2.1,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,04.03.21,npmjs,d3-force/1.2.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,14.03.19,4,,,,,,,
,ba3bcca9-9d89-4287-88f3-26f250170986,f9757faf-efac-4947-9b39-f9750a34ef55,d3-format,1.2.2,1.2.2,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-format/1.2.2,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,09.01.18,11,,,,,,,
,ba3bcca9-9d89-4287-88f3-26f250170986,2dcbca48-f56a-4120-aac5-120cfe3c8683,d3-format,1.4.5,1.4.5,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,04.03.21,npmjs,d3-format/1.4.5,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,20.08.20,1,,,,,,,
,71a8317f-33ee-42f3-b948-01b5a56c68d7,1f0530ed-252d-42f2-bec5-8c2e16ec67d8,d3-geo,1.9.1,1.9.1,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-geo/1.9.1,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,08.12.17,17,,,,,,,
,48788cf0-39c4-4e04-a8d7-576dd20bbb71,a86bbff1-7d8a-4b4b-891c-09fdda539873,d3-hierarchy,1.1.5,1.1.5,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-hierarchy/1.1.5,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,09.06.17,9,,,,,,,
,48788cf0-39c4-4e04-a8d7-576dd20bbb71,cf91029b-e255-4753-ad64-6ee6fee03698,d3-hierarchy,1.1.9,1.1.9,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,04.03.21,npmjs,d3-hierarchy/1.1.9,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,16.11.19,5,,,,,,,
,ea3a8295-16dc-46b3-96aa-c4a2748fbcc4,2f30bbb1-53f5-42bf-a00f-3764cdbf1ed6,d3-interpolate,v1.1.6,1.1.6,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,d3-interpolate/1.1.6,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,21.11.17,9,STABLE,24,3,,,,
,ea3a8295-16dc-46b3-96aa-c4a2748fbcc4,675f5fcf-abb6-4c80-a1eb-9e343e4be5ec,d3-interpolate,v1.4.0,1.4.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,d3-interpolate/1.4.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,21.11.19,3,STABLE,24,3,,,,
,42e02186-5d32-47a9-8688-a761de61fae2,a24adb8d-40e7-45b7-8d0f-e94d66d3910b,d3-path,1.0.5,1.0.5,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-path/1.0.5,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10.03.17,6,,,,,,,
,b467d93b-a2c8-437c-9522-23bf613cca14,da8abefc-2d79-4177-a079-3d80619e6e6c,d3-polygon,v1.0.3,1.0.3,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,d3-polygon/1.0.3,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10.03.17,6,INCREASING,7,2,,,,
,d38ab35d-a226-4e5f-8818-8dd44cd4e210,28faa305-29ea-4e82-8b5f-14e66ccece9a,d3-quadtree,v1.0.3,1.0.3,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,d3-quadtree/1.0.3,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10.03.17,6,INCREASING,12,1,,,,
,223bb79d-c963-4997-92c7-a36e9b2e2067,f79fd73b-613a-4c97-b867-9f23cf9fff44,d3-queue,3.0.7,3.0.7,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,04.03.21,npmjs,d3-queue/3.0.7,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,09.05.17,0,,,,,,,
,0b52c00b-2c73-4e66-892c-ffd964295ddd,ae6e1b9b-6e3f-427b-960f-76a1c876d471,d3-random,1.1.0,1.1.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-random/1.1.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,03.05.17,8,,,,,,,
,5e3cc1b7-5d89-4d61-a172-d797fe12e2e5,4ebbc815-bb75-4b14-be06-98d817ecd80f,d3-request,1.0.6,1.0.6,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,04.03.21,npmjs,d3-request/1.0.6,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,02.09.17,0,,,,,,,
,dcab803c-bb28-440e-9298-d4194b3cce15,23dfee1b-f5df-4640-9005-f84874265d74,d3-scale,1.0.7,1.0.7,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-scale/1.0.7,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,21.11.17,17,,,,,,,
,dcab803c-bb28-440e-9298-d4194b3cce15,16e6b8ac-277f-45f9-a272-dc13bba42dcb,d3-scale,2.2.2,2.2.2,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,04.03.21,npmjs,d3-scale/2.2.2,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,28.01.19,10,,,,,,,
,33726d3e-0c2a-4618-952b-6ab8d8332756,cc980ab5-e521-4c79-a416-edacd5430924,d3-scale-chromatic,1.5.0,1.5.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,LOW,Not In Violation,,04.03.21,npmjs,d3-scale-chromatic/1.5.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,21.08.19,2,,,,,,,
,2caa6fae-651b-458f-9826-f056fbb8ed6a,36883044-ad38-4bed-9482-631bf8f79f24,d3-selection,1.3.0,1.3.0,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,d3-selection/1.3.0,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,28.01.18,11,DECREASING,28,4,,,,
,2caa6fae-651b-458f-9826-f056fbb8ed6a,708061a6-4b82-4c8c-8f4d-a8eff017b9c2,d3-selection,1.4.2,1.4.2,3d238144-44e6-450e-b523-3defbdaed9dc,"BSD 3-clause ""New"" or ""Revised"" License",PERMISSIVE,Transitive Dependency,,DYNAMICALLY_LINKED,true,HIGH,Not In Violation,,04.03.21,npmjs,d3-selection/1.4.2,NOT_REVIEWED,,,Providence 1.0.0.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,23.07.20,3,DECREASING,28,4,,,,
